Year,Kilometers_Driven,Owner_Type,Seats,Price,Mileage(km/kg),Engine(CC),Power(bhp),Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
2012,75000,1,5.0,4.0,23.0,1396.0,90.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2012,77216,2,5.0,4.5,17.5,1896.0,106.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2013,74290,1,5.0,5.87,21.43,1364.0,87.2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2015,61000,1,8.0,9.5,15.4,2179.0,120.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,44000,1,5.0,32.5,14.16,1968.0,174.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,74041,1,8.0,3.88,18.2,1248.0,73.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,85846,1,5.0,13.08,22.69,1995.0,190.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,52000,1,5.0,3.5,21.64,1461.0,84.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2010,47000,2,5.0,3.5,12.8,2354.0,177.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2010,72010,1,5.0,4.45,16.8,1493.0,110.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,15000,1,8.0,2.35,16.8,796.0,34.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2015,480000,1,5.0,5.0,17.4,1497.0,117.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,24720,2,5.0,28.0,0.0,2967.0,241.4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2007,75000,2,5.0,2.0,16.6,1388.0,68.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2015,57000,1,5.0,6.35,22.54,1396.0,88.73,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2015,41057,1,5.0,24.63,13.0,2143.0,201.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,92000,2,5.0,3.0,26.2,998.0,58.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2016,20000,1,5.0,7.9,22.77,1498.0,98.59,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011,52359,1,5.0,3.25,18.5,1197.0,80.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,17000,2,5.0,8.25,17.8,1497.0,117.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2011,39002,1,5.0,2.85,23.08,1461.0,63.1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2010,129986,2,5.0,3.2,20.0,1399.0,68.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2013,45000,1,5.0,1.75,18.44,1198.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2009,82002,2,5.0,5.75,12.8,2354.0,177.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2010,67000,1,5.0,4.7,13.7,1798.0,157.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2017,21260,1,5.0,2.9,14.0,796.0,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2012,55362,1,5.0,4.25,21.9,1396.0,88.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,13000,1,5.0,14.5,17.01,1582.0,126.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016,45725,1,5.0,5.34,25.2,1248.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2014,105000,1,5.0,3.85,25.2,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2009,156056,1,8.0,8.5,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016,135000,1,5.0,4.2,24.4,1120.0,71.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2016,67000,1,7.0,6.75,20.77,1248.0,88.7,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2016,90000,1,7.0,26.0,10.91,3198.0,197.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2019,32251,1,5.0,8.61,22.54,1396.0,88.73,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2009,47000,1,5.0,1.46,19.0,998.0,67.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2011,75308,2,5.0,2.8,21.1,1248.0,73.9,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2018,44202,1,4.0,4.0,32.26,998.0,58.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,58000,1,5.0,5.47,17.0,1497.0,118.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2009,60000,1,5.0,2.45,17.5,1298.0,85.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,45000,1,5.0,21.5,17.05,1995.0,184.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,41195,1,5.0,1.38,15.0,1368.0,90.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,89000,1,7.0,13.5,16.0,2179.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2009,60510,2,5.0,3.1,16.95,1197.0,78.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,8500,1,5.0,5.49,21.4,1197.0,83.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,35981,1,5.0,9.51,24.3,1248.0,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,23152,1,5.0,2.39,15.6,1196.0,70.02,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2014,74663,1,5.0,3.25,33.54,998.0,67.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,61529,1,5.0,5.65,18.19,1197.0,103.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2010,91596,1,7.0,1.85,14.95,2489.0,93.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,14298,1,5.0,2.02,13.33,2995.0,340.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2013,83327,1,5.0,5.8,19.3,1248.0,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,22857,1,5.0,6.9,16.2,1199.0,74.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2013,34620,2,5.0,5.35,17.01,1591.0,121.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,56000,1,5.0,2.85,19.81,1086.0,68.05,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2014,81000,1,5.0,22.75,13.0,2143.0,204.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1998,95150,3,5.0,0.45,17.3,993.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2013,32776,1,5.0,4.64,20.36,1197.0,78.9,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2016,51587,1,5.0,5.27,25.8,1498.0,98.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2016,36000,1,7.0,10.0,14.1,2179.0,148.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,22000,1,5.0,3.95,18.5,1198.0,86.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2010,30754,1,5.0,3.38,17.0,1197.0,80.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2018,37109,1,5.0,16.8,14.69,1390.0,120.33,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2010,45000,1,5.0,1.99,16.7,1198.0,88.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,33284,1,5.0,5.84,18.9,1197.0,82.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2016,55115,1,5.0,36.15,14.74,2993.0,270.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,18000,1,5.0,25.7,16.36,2179.0,187.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,130790,1,7.0,9.24,16.0,2179.0,140.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,16607,1,5.0,7.65,22.7,1598.0,118.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2015,32205,1,5.0,25.31,17.11,1968.0,174.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,67000,1,5.0,4.75,19.01,1461.0,108.45,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,57676,1,5.0,6.69,19.1,1197.0,85.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2012,41000,1,5.0,3.1,16.47,1198.0,73.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2012,65000,1,8.0,1.55,19.7,796.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2019,12153,1,5.0,6.84,18.9,1197.0,81.86,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2014,16810,1,4.0,1.6,25.4,624.0,37.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2017,61221,1,5.0,21.73,17.84,1395.0,147.51,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2015,22000,1,5.0,4.75,16.47,1198.0,74.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2015,63714,1,5.0,2.45,22.74,796.0,47.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2019,14857,1,5.0,31.55,20.7,1496.0,113.98,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2012,69000,2,5.0,10.25,15.2,1968.0,140.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019,14648,1,7.0,27.36,12.62,2198.0,158.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,100000,2,5.0,6.5,15.8,1499.0,110.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2016,22000,1,5.0,4.25,18.9,1197.0,82.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,10000,1,5.0,5.5,18.2,1199.0,82.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2015,107000,1,5.0,4.0,20.85,1197.0,83.14,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,48198,1,5.0,4.65,17.57,1193.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2015,15000,1,5.0,28.5,19.27,2143.0,170.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2014,80073,1,5.0,7.11,17.3,1998.0,163.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,85388,1,5.0,3.9,21.1,1248.0,73.9,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2017,14700,1,5.0,5.6,18.9,1197.0,81.86,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2012,150000,3,5.0,2.25,28.4,1248.0,73.75,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,34994,1,5.0,3.9,22.32,1582.0,126.32,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,82536,1,5.0,28.63,14.74,2993.0,270.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013,82000,1,5.0,7.25,13.7,1798.0,157.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2006,52000,2,5.0,2.0,18.9,998.0,67.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2011,20000,1,5.0,3.5,16.47,1198.0,73.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2011,55000,1,5.0,5.0,14.8,1799.0,130.2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2015,47001,1,5.0,3.72,20.0,1196.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,52000,1,5.0,3.45,22.5,998.0,67.04,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2013,43284,1,5.0,4.5,23.4,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2018,23875,1,5.0,14.36,13.0,1591.0,121.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016,51866,1,5.0,5.5,18.9,1197.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,69000,1,5.0,3.0,23.08,1461.0,63.1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2017,62788,1,5.0,6.08,18.9,1197.0,81.86,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2013,150000,1,5.0,5.0,20.54,1598.0,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,47566,1,7.0,20.25,12.55,2982.0,168.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2018,20300,1,7.0,18.0,11.36,2755.0,171.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2015,48300,1,5.0,17.5,20.0,2143.0,107.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2013,30000,1,5.0,2.1,21.1,814.0,55.2,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2012,36000,2,5.0,7.5,22.7,1582.0,126.24,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,27641,2,4.0,24.77,20.7,1496.0,113.98,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2015,60000,1,5.0,8.65,19.64,1461.0,108.45,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,9000,1,7.0,35.5,10.91,3198.0,197.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,60750,1,5.0,10.5,14.28,1798.0,138.03,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2018,9000,1,7.0,13.0,14.0,2179.0,155.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2012,41100,1,5.0,26.5,16.77,2993.0,261.49,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2004,60000,2,5.0,1.4,17.3,1061.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,38424,1,5.0,7.51,17.8,1497.0,117.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2014,50000,1,5.0,4.3,22.9,1248.0,74.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2015,19000,1,5.0,8.95,18.0,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2015,58734,1,7.0,6.91,20.77,1248.0,88.76,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2016,65257,1,5.0,9.75,19.01,1461.0,108.45,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2010,130000,2,5.0,4.0,19.3,1248.0,73.9,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2011,79000,1,5.0,3.65,23.2,1248.0,73.94,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,78000,1,7.0,10.75,15.1,2179.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,49133,1,5.0,4.51,19.4,1198.0,86.8,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2016,22769,1,5.0,49.22,0.0,2987.0,165.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,54448,1,5.0,3.7,21.02,1248.0,88.8,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014,158793,1,7.0,12.99,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,62088,1,5.0,4.15,18.6,1197.0,85.8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2012,14800,1,5.0,4.4,17.01,1591.0,121.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2015,26000,1,7.0,4.25,17.3,1497.0,117.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2017,32005,1,5.0,4.25,18.0,1198.0,86.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,35000,1,5.0,7.7,18.0,1497.0,117.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2015,52000,1,5.0,39.75,12.7,2179.0,187.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2017,11000,1,5.0,8.5,17.4,1497.0,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2008,62000,1,5.0,7.0,9.5,2997.0,231.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2002,65134,3,5.0,0.8,13.8,1299.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2013,71000,1,7.0,15.25,13.0,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2008,51366,1,5.0,2.25,19.0,998.0,66.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2016,46300,1,7.0,4.85,14.07,1948.0,83.1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2012,60908,2,5.0,6.42,15.6,1497.0,116.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2012,93450,2,5.0,2.5,23.19,1461.0,63.12,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2011,104000,1,5.0,5.75,19.08,1582.0,126.32,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2003,52000,1,4.0,0.5,16.1,796.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2015,42999,1,7.0,11.52,15.1,2179.0,140.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2014,90000,1,5.0,4.5,21.5,1248.0,88.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,72000,1,5.0,4.75,15.0,1396.0,98.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,54321,1,5.0,13.54,19.67,1582.0,126.2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,59630,1,5.0,23.41,13.0,2143.0,201.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,116000,2,7.0,19.25,12.55,2982.0,168.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,34000,1,5.0,20.0,9.0,1984.0,181.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,70000,1,5.0,13.0,14.21,2143.0,203.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2010,80000,1,5.0,3.99,10.2,2354.0,180.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2015,110000,1,5.0,4.65,25.8,1498.0,98.6,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2013,56454,1,5.0,4.65,28.4,1248.0,73.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,60000,1,5.0,3.15,18.6,1197.0,85.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2013,56000,1,5.0,8.25,14.53,1798.0,138.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2012,63000,2,5.0,65.0,11.49,4367.0,335.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,63000,1,5.0,4.5,22.9,1248.0,74.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2017,15050,1,5.0,17.5,16.3,1956.0,170.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,29401,1,5.0,4.31,20.4,1197.0,81.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2016,25238,1,5.0,6.2,18.7,1199.0,88.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011,58752,1,5.0,3.32,16.47,1198.0,73.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2011,62000,1,5.0,3.75,12.9,1799.0,130.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2013,132000,1,5.0,4.7,16.78,1496.0,88.73,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2016,51000,1,5.0,6.5,17.01,1591.0,121.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2009,185200,1,8.0,7.25,12.8,2494.0,102.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2016,61717,1,5.0,8.94,22.7,1598.0,118.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,8896,1,5.0,7.34,19.0,1194.0,94.68,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2016,17000,1,5.0,6.9,21.4,1197.0,83.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2016,31378,1,5.0,5.9,18.2,1199.0,88.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2013,114000,1,5.0,6.75,22.32,1582.0,126.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2014,81000,1,5.0,4.1,25.8,1498.0,98.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,31000,1,5.0,27.0,18.51,1968.0,147.51,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,35000,1,5.0,4.5,15.0,1598.0,103.52,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2013,60001,1,5.0,14.5,17.11,1968.0,174.33,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,75074,1,5.0,5.25,23.4,1248.0,74.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2012,80000,2,5.0,1.2,22.3,1248.0,74.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2006,147350,2,8.0,4.95,12.99,2494.0,100.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2013,60000,1,5.0,7.5,19.64,1461.0,108.45,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2015,7501,1,4.0,48.0,10.0,2996.0,333.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2015,58000,1,5.0,4.45,25.8,1498.0,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,29277,1,5.0,59.65,11.57,2987.0,254.79,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2015,57034,1,5.0,4.38,23.2,1248.0,73.94,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2016,40810,1,5.0,7.9,28.09,1248.0,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2008,35268,2,5.0,1.88,0.0,1086.0,62.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,34630,1,5.0,7.29,21.4,1197.0,83.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2012,45122,1,5.0,6.0,23.5,1498.0,88.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2011,126000,3,7.0,6.7,16.0,2179.0,140.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2009,63000,1,5.0,1.5,19.7,796.0,46.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2016,32298,1,4.0,23.8,20.7,1496.0,113.98,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,63288,1,7.0,7.77,15.1,2179.0,140.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2012,43337,1,5.0,3.32,17.92,1086.0,62.1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2015,46561,1,5.0,4.94,22.9,1248.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2013,34000,2,5.0,11.0,20.0,2143.0,107.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,48000,1,5.0,3.4,25.17,799.0,53.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2013,56263,1,5.0,4.17,22.9,1248.0,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2005,84060,2,5.0,1.25,17.3,993.0,60.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2016,9000,1,5.0,5.45,18.9,1197.0,82.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012,79000,1,5.0,2.59,21.12,1248.0,88.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2015,87900,1,7.0,12.01,16.0,2179.0,140.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2010,72425,2,5.0,2.45,17.5,1197.0,85.8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2015,38000,1,5.0,29.0,15.73,1968.0,174.33,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,107000,1,5.0,11.99,14.84,2143.0,170.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2015,51000,1,5.0,7.9,18.0,1497.0,117.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2010,140000,3,7.0,6.25,12.8,2494.0,102.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2011,48000,2,5.0,1.8,18.6,1199.0,79.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2013,62000,1,5.0,2.8,26.6,998.0,58.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,31000,1,5.0,4.9,18.7,1199.0,88.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2010,75055,1,5.0,2.25,18.06,1198.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2017,51210,1,5.0,8.89,19.12,1373.0,91.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2012,87000,1,7.0,15.0,12.55,2982.0,168.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2018,17000,1,5.0,5.65,26.1,1498.0,99.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2014,57000,1,7.0,7.0,20.77,1248.0,88.8,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2016,9370,1,5.0,2.95,22.74,796.0,47.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2013,53226,1,5.0,3.3,19.4,1198.0,86.8,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2010,120000,2,5.0,3.5,16.2,1493.0,110.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2007,75055,1,5.0,2.3,12.8,1493.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2017,37247,1,5.0,13.69,19.67,1582.0,126.2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2013,64000,1,5.0,3.1,23.59,1364.0,67.06,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2014,12000,1,5.0,12.75,13.44,2359.0,198.25,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2017,40158,1,5.0,13.75,19.67,1582.0,126.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2017,11000,1,5.0,6.75,18.7,1199.0,88.7,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2014,70010,1,5.0,5.25,20.54,1598.0,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,82000,1,7.0,8.75,16.0,2179.0,140.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2017,57259,1,7.0,8.87,18.49,1493.0,100.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2010,84000,2,5.0,6.5,11.1,2354.0,142.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2012,168000,1,7.0,4.5,20.77,1248.0,88.76,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2012,73670,1,7.0,12.5,12.83,2696.0,162.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2014,89540,1,7.0,16.8,12.55,2982.0,168.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,85423,1,7.0,8.75,20.77,1248.0,88.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2013,48823,1,5.0,8.5,19.5,1582.0,126.24,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2011,35082,1,5.0,2.21,20.36,1197.0,78.9,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2012,126000,1,5.0,1.6,16.8,796.0,34.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2016,19000,1,5.0,6.25,15.5,1198.0,86.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2007,69000,2,5.0,2.25,12.9,1799.0,130.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,29836,1,5.0,25.75,17.9,2143.0,136.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2010,48002,2,5.0,6.75,13.14,1798.0,157.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,52324,1,5.0,6.25,28.09,1248.0,88.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,65000,1,5.0,5.1,22.7,1498.0,89.84,0,0,0,1,0,0,0,0,0,0,1,0,0,1
